,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP,EToPM,EToHG,EToSJ,EToPM2,EToPT
2016-08-10,11.3,7.5,14.2,0.9,,,82.0,2.0,9.4,11.1,980.8,,2.45908644879957,0.0,,
2016-08-11,11.3,4.6,17.0,0.4,,,72.0,1.9,7.4,9.4,983.9,,3.321440015822346,0.0,,
2016-08-12,13.5,9.5,16.3,4.9,,,86.0,2.2,5.5,13.4,984.3,,2.6262493710471047,0.0,,
2016-08-13,19.5,15.3,25.7,0.0,,,77.0,2.5,7.4,16.9,983.8,,3.841601853461189,0.0,,
2016-08-14,17.8,12.4,22.4,0.0,,,73.0,2.4,7.2,14.7,983.9,,3.567970986157459,0.0,,
2016-08-15,15.5,9.9,21.6,0.0,,,75.0,2.1,8.7,12.8,984.4,,3.582015071754354,0.0,,
2016-08-16,14.1,8.0,19.7,3.9,,,76.0,1.9,12.1,11.8,980.3,,3.404292967021543,0.0,,
2016-08-17,12.9,8.2,18.1,0.0,,,81.0,1.8,6.1,11.8,977.1,,2.9894147432862455,0.0,,
2016-08-18,14.9,6.5,22.4,0.0,,,70.0,1.4,4.8,11.2,973.4,,4.002182513009718,0.0,,
2016-08-19,18.5,9.6,26.0,0.3,,,58.0,2.4,7.7,11.6,974.8,,4.4743779209182835,0.0,,
2016-08-20,19.8,14.6,26.0,15.0,,,69.0,2.6,9.2,16.0,977.1,,3.8311641406891987,0.0,,
2016-08-21,16.3,11.2,21.0,3.6,,,88.0,1.9,13.8,16.3,980.9,,3.1935725550253213,0.0,,
2016-08-22,15.9,10.2,21.6,0.1,,,79.0,1.6,7.3,14.1,987.9,,3.373981991087989,0.0,,
2016-08-23,18.5,13.1,23.9,0.0,,,76.0,2.0,7.4,16.0,989.7,,3.505595926050407,0.0,,
2016-08-24,19.8,13.4,26.1,0.0,,,72.0,2.0,5.5,15.9,988.5,,3.9016428342129568,0.0,,
2016-08-25,20.8,15.1,27.2,0.0,,,62.0,3.3,9.0,14.9,985.2,,3.8733207373280774,0.0,,
2016-08-26,22.4,16.5,27.9,0.0,,,54.0,3.9,12.2,14.4,982.6,,3.8784528315264217,0.0,,
2016-08-27,22.4,16.5,29.7,0.0,,,58.0,2.8,7.9,15.4,982.6,,4.133331190558642,0.0,,
2016-08-28,22.0,17.6,29.0,0.8,,,,,,,,,3.765824855470903,0.0,,
2016-08-29,19.5,13.0,24.5,0.0,,,,,,,,,3.5095366995563593,0.0,,
2016-08-30,14.4,10.6,20.3,0.0,,,,,,,,,2.7544245680255686,0.0,,
2016-08-31,16.4,7.8,23.7,0.0,,,62.0,2.5,10.0,10.9,985.7,,3.7071514609898033,0.0,,
2016-09-01,18.6,11.2,25.9,0.0,,,59.0,1.8,6.6,12.4,983.5,,3.7543206807555274,0.0,,
2016-09-02,18.1,12.3,24.8,0.0,,,71.0,1.3,5.1,14.4,983.1,,3.37835508904713,0.0,,
2016-09-03,19.0,15.0,25.0,0.0,,,68.0,1.9,7.7,14.6,980.3,,3.0641978578386775,0.0,,
2016-09-04,17.6,13.9,24.1,22.4,,,78.0,2.9,13.9,15.6,975.4,,2.9445156129559247,0.0,,
2016-09-05,14.5,13.1,17.1,5.1,,,93.0,3.6,10.7,15.3,978.4,,1.6638444228861133,0.0,,
2016-09-06,14.4,10.6,19.3,0.0,,,85.0,2.3,7.7,13.7,988.9,,2.4187630451706763,0.0,,
2016-09-07,18.1,10.2,25.7,0.0,,,77.0,2.0,5.6,15.7,985.9,,3.558471604354762,0.0,,
2016-09-08,20.9,14.2,27.7,0.0,,,68.0,3.3,11.7,16.2,978.3,,3.5386206716171933,0.0,,
2016-09-09,20.0,13.9,25.8,0.0,,,75.0,1.9,5.8,17.4,979.6,,3.2070210490315554,0.0,,
2016-09-10,21.2,14.1,28.2,0.0,,,73.0,2.0,6.1,17.8,980.3,,3.558920922108915,0.0,,
2016-09-11,22.8,17.0,28.6,0.0,,,63.0,1.8,6.5,17.0,980.9,,3.3199688330328825,0.0,,
2016-09-12,22.2,14.3,29.7,0.0,,,64.0,1.8,5.9,16.3,982.4,,3.7227270723636128,0.0,,
2016-09-13,22.2,15.7,29.3,0.0,,,58.0,2.0,5.9,15.2,980.8,,3.4550883065935345,0.0,,
2016-09-14,21.3,14.8,27.1,0.0,,,55.0,3.5,10.3,13.9,979.7,,3.1715738463631533,0.0,,
2016-09-15,19.5,13.3,26.1,0.0,,,54.0,2.8,7.4,12.0,978.0,,3.0472077941061197,0.0,,
2016-09-16,19.9,14.6,25.9,14.5,,,68.0,2.2,5.3,15.6,975.1,,2.856528140273192,0.0,,
2016-09-17,16.0,15.3,17.2,20.7,,,94.0,3.5,12.6,17.1,973.2,,1.0364493901647507,0.0,,
2016-09-18,12.4,10.6,16.1,5.8,,,95.0,3.5,9.8,13.8,975.4,,1.5547716403680165,0.0,,
2016-09-19,11.0,8.0,12.6,0.9,,,89.0,2.4,8.3,11.6,978.5,,1.337829031686543,0.0,,
2016-09-20,10.4,7.1,14.7,0.0,,,78.0,1.7,7.6,9.6,981.1,,1.660975852474482,0.0,,
2016-09-21,11.9,7.6,16.7,0.5,,,81.0,1.8,7.1,11.3,982.1,,1.8879489893912784,0.0,,
2016-09-22,11.1,5.1,17.3,0.0,,,78.0,2.2,7.9,10.0,985.0,,2.09760776652636,0.0,,
2016-09-23,12.1,6.3,20.2,0.0,,,80.0,1.4,7.2,11.2,986.3,,2.283949565209984,0.0,,
2016-09-24,12.8,7.0,19.8,0.0,,,82.0,1.4,6.0,11.9,988.1,,2.2111796140308324,0.0,,
2016-09-25,13.8,7.6,20.8,0.0,,,77.0,1.8,6.9,11.8,984.6,,2.2855461610611987,0.0,,
2016-09-26,14.1,8.8,20.2,0.0,,,72.0,1.7,5.4,11.6,984.3,,2.113033832231753,0.0,,
2016-09-27,12.5,7.2,19.1,0.0,,,84.0,1.1,3.8,12.1,988.1,,2.0204883735307284,0.0,,
2016-09-28,15.1,8.4,21.2,0.0,,,73.0,3.1,13.0,12.3,986.9,,2.241548067986668,0.0,,
2016-09-29,17.9,13.2,23.0,0.0,,,64.0,4.3,10.7,13.0,981.0,,2.0963603869693,0.0,,
2016-09-30,16.4,11.9,22.5,0.0,,,73.0,2.6,10.6,13.5,977.4,,2.05699134030424,0.0,,
2016-10-01,15.9,10.2,21.5,0.1,,,76.0,2.8,9.3,13.5,974.4,,2.0607399340342227,0.0,,
2016-10-02,13.7,9.5,18.0,1.1,,,81.0,3.0,9.9,12.5,976.6,,1.6447783500803619,0.0,,
2016-10-03,10.0,7.3,11.7,15.7,,,94.0,2.2,7.1,11.5,983.2,,1.0280761390694608,0.0,,
2016-10-04,10.1,5.8,13.3,0.4,,,76.0,5.7,15.6,9.4,990.2,,1.32583700467067,0.0,,
2016-10-05,6.0,2.8,9.2,17.9,,,88.0,5.0,14.7,8.3,988.1,,1.0281553570023136,0.0,,
2016-10-06,7.1,6.1,8.1,7.3,,,93.0,3.2,10.6,9.4,979.2,,0.5916692884241963,0.0,,
2016-10-07,7.8,6.3,11.1,0.8,,,82.0,2.1,7.8,8.6,980.5,,0.9271193838317359,0.0,,
2016-10-08,6.8,5.3,8.5,6.6,,,94.0,3.0,6.8,9.3,981.6,,0.7155406147356813,0.0,,
2016-10-09,6.8,5.7,7.6,2.5,,,94.0,2.8,7.9,9.3,984.6,,0.5422820586090105,0.0,,
2016-10-10,6.7,5.5,9.3,2.8,,,92.0,1.2,4.7,9.1,985.2,,0.7511069039587907,0.0,,
2016-10-11,5.7,2.9,7.8,0.4,,,93.0,1.7,7.2,8.5,981.0,,0.8044206457333942,0.0,,
2016-10-12,5.7,4.8,7.2,2.6,,,93.0,3.1,7.8,8.6,981.2,,0.5534886246094589,0.0,,
2016-10-13,6.1,4.4,8.5,0.0,,,88.0,3.9,9.4,8.3,981.9,,0.7232511255122542,0.0,,
2016-10-14,7.7,3.5,9.9,0.0,,,79.0,4.6,14.1,8.3,977.4,,0.9476358543173707,0.0,,
2016-10-15,10.1,8.5,13.7,0.0,,,81.0,3.8,14.0,10.0,976.8,,0.9184998289005851,0.0,,
2016-10-16,11.6,8.5,16.6,0.0,,,86.0,1.7,5.4,11.6,985.4,,1.187071320016794,0.0,,
2016-10-17,8.6,8.0,9.4,0.0,,,94.0,3.5,10.1,10.5,986.8,,0.43543436848533384,0.0,,
2016-10-18,9.6,8.6,10.4,5.4,,,92.0,3.2,9.1,11.1,983.3,,0.5034607807541733,0.0,,
2016-10-19,9.1,7.6,11.8,4.3,,,85.0,3.9,14.9,9.8,977.9,,0.7417174526627557,0.0,,
2016-10-20,7.7,6.2,11.5,7.0,,,81.0,3.1,8.5,8.5,975.9,,0.775860475976289,0.0,,
2016-10-21,5.5,3.8,6.9,2.2,,,95.0,1.8,8.3,8.6,975.2,,0.5325373573899158,0.0,,
2016-10-22,4.9,3.1,6.9,1.4,,,92.0,2.6,8.5,8.0,976.4,,0.5641640683488678,0.0,,
2016-10-23,6.0,3.6,9.0,1.7,,,88.0,2.7,8.9,8.2,978.2,,0.6924774968697288,0.0,,
2016-10-24,8.6,6.6,10.3,7.6,,,92.0,3.9,11.6,10.4,978.1,,0.6243863192885212,0.0,,
2016-10-25,9.2,8.3,10.0,2.0,,,96.0,3.0,10.3,11.2,982.6,,0.42503973059604777,0.0,,
2016-10-26,6.6,4.1,8.6,0.0,,,93.0,1.8,5.3,9.1,990.1,,0.6136340602754214,0.0,,
2016-10-27,7.4,4.1,9.8,0.0,,,91.0,1.4,6.9,9.4,993.1,,0.7003358245855383,0.0,,
2016-10-28,9.0,5.5,11.0,2.3,,,91.0,3.3,10.2,10.4,992.2,,0.7183335915961278,0.0,,
2016-10-29,8.4,7.2,10.2,0.0,,,83.0,4.6,13.4,9.1,991.2,,0.5092185162769107,0.0,,
2016-10-30,6.6,2.3,9.7,0.0,,,83.0,4.5,11.1,8.1,990.1,,0.7312650739976452,0.0,,
2016-10-31,6.0,0.0,9.9,0.6,,,93.0,1.9,6.5,8.8,990.0,,0.8100083120906516,0.0,,
2016-11-01,9.6,5.7,12.1,1.9,,,82.0,2.5,16.9,9.7,981.1,,0.7361470532174093,0.0,,
2016-11-02,4.9,2.1,7.0,9.6,,,90.0,5.2,18.5,7.8,974.9,,0.5239441275959728,0.0,,
2016-11-03,2.3,0.0,5.8,0.0,,,82.0,3.3,10.6,5.9,981.8,,0.4955881664523771,0.0,,
2016-11-04,3.5,0.6,5.3,0.0,,,78.0,4.1,11.4,6.1,978.5,,0.46420191118363985,0.0,,
2016-11-05,4.1,3.1,5.3,0.9,,,84.0,5.6,14.1,6.9,966.1,,0.3206448423012948,0.0,,
2016-11-06,4.5,2.2,5.9,0.0,,,89.0,1.4,3.9,7.5,962.9,,0.4158083337664878,0.0,,
2016-11-07,2.7,1.7,3.8,1.5,,,91.0,2.2,7.6,6.7,967.7,,0.28281564257920094,0.0,,
2016-11-08,1.2,-0.1,2.7,0.7,,,90.0,2.8,7.9,6.0,971.2,,0.29727919210239484,0.0,,
2016-11-09,0.5,-1.2,3.7,0.7,,,85.0,2.5,9.1,5.4,969.8,,0.37206467714894664,0.0,,
2016-11-10,0.2,-0.7,1.0,2.2,,,91.0,2.8,8.5,5.7,968.1,,0.21176551130020774,0.0,,
2016-11-11,0.4,-1.3,1.4,0.1,,,92.0,3.2,10.0,5.8,977.7,,0.2651296551037295,0.0,,
2016-11-12,-1.6,-3.8,-0.6,0.0,,,85.0,2.6,7.0,4.6,986.9,,0.25246785238531066,0.0,,
2016-11-13,-2.0,-5.6,3.2,0.0,,,78.0,1.7,5.1,4.1,991.2,,0.40132521995253645,0.0,,
2016-11-14,-1.0,-6.0,4.0,0.0,,,77.0,2.4,7.7,4.3,995.1,,0.44716412619923407,0.0,,
2016-11-15,-0.4,-2.1,1.2,7.5,,,87.0,5.7,13.5,5.2,987.8,,0.26158219854564435,0.0,,
2016-11-16,3.5,1.0,6.7,4.7,,,97.0,3.1,9.3,7.7,979.3,,0.41386151980101465,0.0,,
2016-11-17,8.2,6.0,10.0,0.0,,,88.0,5.0,14.2,9.6,972.1,,0.41627124588816455,0.0,,
2016-11-18,9.0,6.6,11.7,1.4,,,77.0,7.3,16.3,8.9,968.0,,0.476688182052179,0.0,,
2016-11-19,5.7,2.7,7.0,9.1,,,87.0,4.7,15.1,7.9,972.7,,0.377721675558375,0.0,,
2016-11-20,5.4,2.2,7.8,0.0,,,85.0,7.1,19.8,7.7,972.8,,0.4189176097471038,0.0,,
2016-11-21,9.6,7.3,11.6,0.0,,,85.0,5.3,15.8,10.1,972.8,,0.4269110493734705,0.0,,
2016-11-22,9.5,8.6,10.2,0.0,,,84.0,5.7,14.3,9.9,976.7,,0.2555748947240659,0.0,,
2016-11-23,8.0,6.3,9.8,0.0,,,90.0,5.6,11.6,9.7,982.0,,0.3519954296438618,0.0,,
2016-11-24,6.1,3.9,9.2,0.0,,,94.0,2.6,9.5,8.8,983.8,,0.39551189618173666,0.0,,
2016-11-25,2.8,-0.7,6.5,0.0,,,85.0,2.9,7.6,6.3,984.6,,0.391794356322396,0.0,,
